7.421875,4.06225061416626
23.4375,2.9220757484436
16.40625,3.47963738441467
30.078125,2.7071647644043
31.25,3.03478312492371
47.265625,2.02367258071899
60.546875,1.2133207321167
60.15625,0.956244468688965
85.9375,0.525160729885101
83.984375,0.518143713474274
92.96875,0.271051585674286
92.96875,0.290396094322205
95.3125,0.146293997764587
97.265625,0.094066210091114
99.609375,0.0394396334886551
99.609375,0.0481224544346333
100,0.0184580981731415
99.609375,0.0304542519152164
100,0.0124474102631211
100,0.0116409678012133
100,0.00560694513842463
100,0.00781304948031902
100,0.00584117788821459
100,0.00439203623682261
100,0.00233148550614715
100,0.00219506933353841
100,0.00179572054184973
100,0.00133269501384348
100,0.00158315920270979
100,0.000937396194785833
100,0.00101467361673713
100,0.000624494103249162
100,0.000649596797302365
100,0.000869392417371273
100,0.000511007616296411
100,0.000444205041276291
100,0.000390767760109156
100,0.000377953401766717
100,0.000400734948925674
100,0.000338932033628225
100,0.000228479853831232
100,0.000268247997155413
100,0.000275101396255195
100,0.000240431050769985
100,0.000204599054995924
100,0.000160889496328309
100,0.000213560109841637
100,0.000171439489349723
100,0.000171083913301118
100,0.00022681122936774
100,0.000122862271382473
100,0.000143786586704664
100,0.000187972444109619
100,0.000120120377687272
100,0.000112298315798398
100,0.000153224391397089
100,0.000107916050183121
100,9.18300138437189e-05
100,9.15185373742133e-05
100,0.000106732797576115
100,9.92423374555074e-05
100,8.84444525581785e-05
100,9.11768293008208e-05
100,8.46465991344303e-05
100,8.2966304034926e-05
100,7.77086170273833e-05
100,0.000109894230263308
100,7.77592358645052e-05
100,6.58495264360681e-05
100,7.30714818928391e-05
100,8.13427468528971e-05
100,7.1333946834784e-05
100,6.26195687800646e-05
100,6.62095117149875e-05
100,5.34854661964346e-05
100,9.95518785202876e-05
100,4.63893338746857e-05
100,7.16442373231985e-05
100,6.29995411145501e-05
100,5.53428326384164e-05
