13.4328358208955,2.42885637283325
62.6865671641791,1.46677529811859
88.0597014925373,0.93538910150528
98.5074626865672,0.616699278354645
100,0.386439204216003
100,0.234791591763496
100,0.141510382294655
100,0.0840165466070175
100,0.0496465228497982
100,0.0298870671540499
100,0.0186723191291094
100,0.0122315129265189
100,0.00840976927429438
100,0.00603413069620728
100,0.00447661988437176
100,0.00339923659339547
100,0.00262903003022075
100,0.00206314935348928
100,0.00164263311307877
100,0.00132830231450498
100,0.0010913775768131
100,0.000912126386538148
100,0.00077529571717605
100,0.000669007247779518
100,0.000585707020945847
100,0.000519214372616261
100,0.000465533812530339
100,0.000421507691498846
100,0.000384657818358392
100,0.000353731098584831
100,0.000327581306919456
100,0.000304983870591968
100,0.000285257061477751
100,0.000268008152488619
100,0.00025280233239755
100,0.000239293847698718
100,0.000227075463044457
100,0.000216213025851175
100,0.000206398050067946
100,0.000197543326066807
