21.3740458015267,2.37853670120239
48.0916030534351,1.33493483066559
90.0763358778626,0.777215659618378
97.7099236641221,0.440775215625763
99.236641221374,0.259475499391556
99.236641221374,0.149673178792
99.236641221374,0.0846880599856377
100,0.049040861427784
100,0.0298914778977633
100,0.0194115471094847
100,0.0133904665708542
100,0.00965447444468737
100,0.00714037707075477
100,0.00535532832145691
100,0.00405593682080507
100,0.0031069191172719
100,0.00241682957857847
100,0.00191697140689939
100,0.00155111448839307
100,0.00128142593894154
100,0.00107896712142974
100,0.000924512511119246
100,0.000804198440164328
100,0.000708549981936812
100,0.000630957190878689
100,0.000567398907151073
100,0.000514005427248776
100,0.000468740501673892
100,0.000429988547693938
100,0.000396405084757134
100,0.000367172557162121
100,0.000341541250236332
100,0.000319012382533401
100,0.000298781698802486
100,0.000280859152553603
100,0.000264832167886198
100,0.000250516284722835
100,0.000237701533478685
100,0.000226055199163966
100,0.000215516425669193
